route,source,destination,year,month,day,hour,minute,vessel_name,duration_minutes
30,Duke Point,Tsawwassen,2018,04,12,17,45,Queen of Alberni,122
1,Swartz Bay,Tsawwassen,2018,03,20,09,00,Coastal Celebration,90
4,Swartz Bay,Fulford Harbour,2018,03,29,19,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,04,28,21,00,Queen of Capilano,18
2,Departure Bay,Horseshoe Bay,2018,03,26,08,25,Queen of Oak Bay,105
1,Swartz Bay,Tsawwassen,2018,03,05,15,00,Spirit of Vancouver Island,88
1,Tsawwassen,Swartz Bay,2018,04,01,21,00,Spirit of Vancouver Island,88
1,Swartz Bay,Tsawwassen,2018,03,01,21,00,Coastal Celebration,88
30,Duke Point,Tsawwassen,2018,04,07,17,45,Queen of Alberni,123
1,Swartz Bay,Tsawwassen,2018,04,19,15,00,Spirit of Vancouver Island,88
1,Swartz Bay,Tsawwassen,2018,03,08,15,00,Spirit of Vancouver Island,90
8,Horseshoe Bay,Bowen Island,2018,04,24,12,35,Queen of Capilano,17
8,Horseshoe Bay,Bowen Island,2018,04,09,18,50,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,03,19,11,25,Queen of Capilano,19
1,Tsawwassen,Swartz Bay,2018,04,16,09,00,Spirit of Vancouver Island,92
2,Horseshoe Bay,Departure Bay,2018,03,25,22,10,Queen of Cowichan,105
1,Tsawwassen,Swartz Bay,2018,04,19,21,00,Spirit of Vancouver Island,92
2,Horseshoe Bay,Departure Bay,2018,04,29,06,15,Queen of Oak Bay,107
4,Swartz Bay,Fulford Harbour,2018,04,04,09,00,Skeena Queen,30
1,Tsawwassen,Swartz Bay,2018,03,11,22,00,Coastal Renaissance,82
30,Duke Point,Tsawwassen,2018,04,23,15,15,Queen of Coquitlam,121
8,Horseshoe Bay,Bowen Island,2018,04,23,11,25,Queen of Capilano,17
1,Swartz Bay,Tsawwassen,2018,03,15,21,00,Coastal Celebration,86
4,Swartz Bay,Fulford Harbour,2018,04,08,19,00,Skeena Queen,28
2,Horseshoe Bay,Departure Bay,2018,04,25,13,00,Queen of Cowichan,104
4,Swartz Bay,Fulford Harbour,2018,03,08,11,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2018,03,01,18,50,Queen of Capilano,20
2,Departure Bay,Horseshoe Bay,2018,03,28,10,40,Queen of Cowichan,106
1,Tsawwassen,Swartz Bay,2018,04,09,19,00,Coastal Renaissance,90
1,Tsawwassen,Swartz Bay,2018,04,23,21,00,Spirit of Vancouver Island,89
2,Horseshoe Bay,Departure Bay,2018,03,09,08,25,Queen of Cowichan,103
2,Horseshoe Bay,Departure Bay,2018,04,05,13,00,Queen of Cowichan,104
1,Tsawwassen,Swartz Bay,2018,03,29,22,00,Coastal Renaissance,82
8,Horseshoe Bay,Bowen Island,2018,04,03,17,45,Queen of Capilano,21
2,Horseshoe Bay,Departure Bay,2018,03,11,10,40,Queen of Oak Bay,106
30,Duke Point,Tsawwassen,2018,03,02,12,45,Queen of Alberni,119
3,Langdale,Horseshoe Bay,2018,04,04,10,50,Queen of Surrey,46
30,Tsawwassen,Duke Point,2018,03,30,05,15,Queen of Alberni,129
1,Tsawwassen,Swartz Bay,2018,04,23,07,00,Coastal Renaissance,90
1,Swartz Bay,Tsawwassen,2018,03,29,10,00,Queen of New Westminster,86
2,Departure Bay,Horseshoe Bay,2018,04,23,20,45,Queen of Surrey,109
8,Horseshoe Bay,Bowen Island,2018,03,22,16,35,Queen of Capilano,23
8,Horseshoe Bay,Bowen Island,2018,03,18,15,30,Queen of Capilano,20
1,Tsawwassen,Swartz Bay,2018,04,30,09,00,Spirit of Vancouver Island,90
3,Langdale,Horseshoe Bay,2018,03,09,10,50,Queen of Coquitlam,40
8,Horseshoe Bay,Bowen Island,2018,04,22,11,25,Queen of Capilano,16
1,Tsawwassen,Swartz Bay,2018,03,08,14,00,Coastal Renaissance,88
8,Horseshoe Bay,Bowen Island,2018,03,25,18,50,Queen of Capilano,22
30,Tsawwassen,Duke Point,2018,04,23,12,45,Queen of Coquitlam,129
8,Horseshoe Bay,Bowen Island,2018,04,20,06,50,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,04,02,10,50,Queen of Surrey,38
8,Horseshoe Bay,Bowen Island,2018,04,17,05,50,Queen of Capilano,16
2,Horseshoe Bay,Departure Bay,2018,03,10,15,45,Queen of Oak Bay,105
30,Duke Point,Tsawwassen,2018,03,09,12,45,Queen of Alberni,119
3,Horseshoe Bay,Langdale,2018,04,07,16,20,Queen of Surrey,44
1,Swartz Bay,Tsawwassen,2018,04,19,11,00,Spirit of Vancouver Island,92
2,Horseshoe Bay,Departure Bay,2018,03,05,08,25,Queen of Cowichan,105
2,Departure Bay,Horseshoe Bay,2018,03,03,22,10,Queen of Oak Bay,113
2,Departure Bay,Horseshoe Bay,2018,04,06,15,20,Queen of Cowichan,104
3,Horseshoe Bay,Langdale,2018,03,24,16,20,Queen of Coquitlam,41
8,Horseshoe Bay,Bowen Island,2018,04,14,06,50,Queen of Capilano,24
30,Duke Point,Tsawwassen,2018,04,19,05,15,Queen of Coquitlam,123
30,Tsawwassen,Duke Point,2018,04,09,15,15,Queen of Alberni,123
2,Departure Bay,Horseshoe Bay,2018,04,18,08,25,Queen of Oak Bay,105
1,Tsawwassen,Swartz Bay,2018,04,13,09,00,Spirit of Vancouver Island,94
1,Swartz Bay,Tsawwassen,2018,04,03,13,00,Coastal Celebration,90
1,Swartz Bay,Tsawwassen,2018,03,03,21,00,Coastal Celebration,88
2,Horseshoe Bay,Departure Bay,2018,03,31,10,40,Queen of Oak Bay,106
2,Departure Bay,Horseshoe Bay,2018,03,30,20,45,Queen of Surrey,107
30,Duke Point,Tsawwassen,2018,04,18,12,45,Queen of Alberni,117
30,Tsawwassen,Duke Point,2018,04,20,10,15,Queen of Alberni,119
2,Horseshoe Bay,Departure Bay,2018,04,03,15,45,Queen of Oak Bay,105
2,Horseshoe Bay,Departure Bay,2018,04,05,15,45,Queen of Oak Bay,105
8,Horseshoe Bay,Bowen Island,2018,04,15,22,00,Queen of Capilano,16
1,Tsawwassen,Swartz Bay,2018,04,28,14,00,Coastal Inspiration,92
1,Swartz Bay,Tsawwassen,2018,03,21,11,00,Spirit of Vancouver Island,92
1,Tsawwassen,Swartz Bay,2018,04,15,12,00,Queen of New Westminster,86
1,Tsawwassen,Swartz Bay,2018,04,06,17,00,Spirit of Vancouver Island,96
1,Swartz Bay,Tsawwassen,2018,04,30,17,00,Coastal Renaissance,90
30,Tsawwassen,Duke Point,2018,03,23,12,45,Coastal Inspiration,124
4,Swartz Bay,Fulford Harbour,2018,04,30,15,00,Skeena Queen,30
30,Tsawwassen,Duke Point,2018,03,21,17,45,Coastal Inspiration,129
1,Tsawwassen,Swartz Bay,2018,04,12,14,00,Coastal Inspiration,94
3,Langdale,Horseshoe Bay,2018,04,13,15,15,Queen of Surrey,43
4,Swartz Bay,Fulford Harbour,2018,03,29,07,00,Skeena Queen,30
2,Horseshoe Bay,Departure Bay,2018,03,21,22,10,Queen of Cowichan,107
1,Tsawwassen,Swartz Bay,2018,03,02,18,00,Coastal Renaissance,96
30,Tsawwassen,Duke Point,2018,03,07,15,15,Queen of Alberni,117
8,Horseshoe Bay,Bowen Island,2018,04,15,12,35,Queen of Capilano,18
2,Departure Bay,Horseshoe Bay,2018,04,30,08,25,Queen of Oak Bay,105
8,Horseshoe Bay,Bowen Island,2018,03,25,22,00,Queen of Capilano,22
30,Tsawwassen,Duke Point,2018,03,31,17,45,Coastal Inspiration,119
1,Swartz Bay,Tsawwassen,2018,03,15,12,00,Coastal Renaissance,90
30,Duke Point,Tsawwassen,2018,03,19,20,15,Coastal Inspiration,117
2,Horseshoe Bay,Departure Bay,2018,04,28,15,45,Queen of Oak Bay,107
1,Swartz Bay,Tsawwassen,2018,04,06,11,00,Spirit of Vancouver Island,92
1,Tsawwassen,Swartz Bay,2018,04,28,15,00,Coastal Renaissance,94
2,Horseshoe Bay,Departure Bay,2018,04,22,10,40,Queen of Oak Bay,106
8,Horseshoe Bay,Bowen Island,2018,04,02,21,00,Queen of Capilano,26
30,Duke Point,Tsawwassen,2018,03,20,15,15,Coastal Inspiration,118
8,Horseshoe Bay,Bowen Island,2018,03,05,22,00,Queen of Capilano,33
3,Horseshoe Bay,Langdale,2018,04,16,17,30,Queen of Cowichan,44
3,Horseshoe Bay,Langdale,2018,04,23,22,55,Queen of Surrey,42
30,Tsawwassen,Duke Point,2018,04,26,17,45,Queen of Coquitlam,129
1,Tsawwassen,Swartz Bay,2018,03,29,10,00,Coastal Renaissance,90
4,Swartz Bay,Fulford Harbour,2018,03,08,09,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,03,08,09,05,Queen of Capilano,33
8,Horseshoe Bay,Bowen Island,2018,04,19,11,25,Queen of Capilano,25
30,Duke Point,Tsawwassen,2018,04,19,17,45,Queen of Alberni,171
3,Horseshoe Bay,Langdale,2018,03,30,11,55,Queen of Surrey,42
3,Horseshoe Bay,Langdale,2018,03,08,07,30,Queen of Coquitlam,42
3,Horseshoe Bay,Langdale,2018,03,16,07,30,Queen of Coquitlam,42
1,Tsawwassen,Swartz Bay,2018,03,31,15,00,Coastal Celebration,94
1,Tsawwassen,Swartz Bay,2018,04,20,12,00,Queen of New Westminster,94
1,Tsawwassen,Swartz Bay,2018,03,20,13,00,Spirit of Vancouver Island,92
2,Horseshoe Bay,Departure Bay,2018,04,17,15,45,Queen of Oak Bay,105
1,Tsawwassen,Swartz Bay,2018,03,25,16,00,Queen of New Westminster,90
3,Horseshoe Bay,Langdale,2018,03,18,17,30,Queen of Cowichan,40
1,Swartz Bay,Tsawwassen,2018,04,19,14,00,Queen of New Westminster,86
8,Horseshoe Bay,Bowen Island,2018,03,07,14,20,Queen of Capilano,22
4,Swartz Bay,Fulford Harbour,2018,03,01,09,00,Skeena Queen,30
2,Horseshoe Bay,Departure Bay,2018,04,15,08,25,Queen of Cowichan,101
2,Departure Bay,Horseshoe Bay,2018,03,20,17,55,Queen of Oak Bay,101
4,Swartz Bay,Fulford Harbour,2018,04,12,17,00,Skeena Queen,38
1,Swartz Bay,Tsawwassen,2018,04,06,12,00,Coastal Inspiration,92
3,Horseshoe Bay,Langdale,2018,04,07,22,55,Queen of Surrey,43
8,Horseshoe Bay,Bowen Island,2018,03,23,12,35,Queen of Capilano,21
1,Swartz Bay,Tsawwassen,2018,04,02,22,00,Queen of New Westminster,82
8,Horseshoe Bay,Bowen Island,2018,04,20,22,00,Queen of Capilano,28
3,Horseshoe Bay,Langdale,2018,04,02,17,30,Queen of Cowichan,39
1,Tsawwassen,Swartz Bay,2018,03,28,17,00,Spirit of Vancouver Island,98
3,Langdale,Horseshoe Bay,2018,03,21,17,25,Queen of Coquitlam,39
30,Duke Point,Tsawwassen,2018,04,15,20,15,Queen of Coquitlam,119
1,Tsawwassen,Swartz Bay,2018,04,22,22,00,Coastal Inspiration,84
3,Horseshoe Bay,Langdale,2018,04,28,16,20,Queen of Surrey,56
1,Tsawwassen,Swartz Bay,2018,03,07,11,00,Coastal Celebration,90
2,Departure Bay,Horseshoe Bay,2018,04,17,08,25,Queen of Oak Bay,107
2,Departure Bay,Horseshoe Bay,2018,04,11,06,15,Queen of Cowichan,121
2,Departure Bay,Horseshoe Bay,2018,04,12,22,10,Queen of Oak Bay,106
8,Horseshoe Bay,Bowen Island,2018,03,06,20,00,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,03,16,10,50,Queen of Coquitlam,40
3,Langdale,Horseshoe Bay,2018,04,28,08,40,Queen of Surrey,42
1,Swartz Bay,Tsawwassen,2018,03,06,07,00,Spirit of Vancouver Island,88
3,Horseshoe Bay,Langdale,2018,04,06,16,20,Queen of Surrey,56
2,Horseshoe Bay,Departure Bay,2018,03,08,22,10,Queen of Cowichan,106
4,Swartz Bay,Fulford Harbour,2018,03,17,11,00,Skeena Queen,30
30,Duke Point,Tsawwassen,2018,03,08,12,45,Queen of Alberni,121
2,Horseshoe Bay,Departure Bay,2018,03,04,10,40,Queen of Oak Bay,106
3,Langdale,Horseshoe Bay,2018,03,07,17,25,Queen of Coquitlam,41
4,Swartz Bay,Fulford Harbour,2018,03,04,09,00,Skeena Queen,32
3,Langdale,Horseshoe Bay,2018,03,23,10,50,Queen of Coquitlam,44
1,Tsawwassen,Swartz Bay,2018,04,20,16,00,Queen of New Westminster,92
8,Horseshoe Bay,Bowen Island,2018,04,16,11,25,Queen of Capilano,22
8,Horseshoe Bay,Bowen Island,2018,04,10,16,35,Queen of Capilano,17
1,Tsawwassen,Swartz Bay,2018,04,12,07,00,Coastal Renaissance,88
4,Swartz Bay,Fulford Harbour,2018,03,16,13,00,Skeena Queen,28
1,Tsawwassen,Swartz Bay,2018,04,25,11,00,Coastal Renaissance,92
2,Departure Bay,Horseshoe Bay,2018,04,07,22,10,Queen of Oak Bay,107
1,Swartz Bay,Tsawwassen,2018,03,23,09,00,Coastal Celebration,94
2,Horseshoe Bay,Departure Bay,2018,03,07,22,10,Queen of Cowichan,132
3,Horseshoe Bay,Langdale,2018,04,05,19,50,Queen of Cowichan,44
30,Duke Point,Tsawwassen,2018,03,28,12,45,Queen of Alberni,121
1,Tsawwassen,Swartz Bay,2018,04,30,21,00,Spirit of Vancouver Island,88
1,Tsawwassen,Swartz Bay,2018,03,24,21,00,Spirit of Vancouver Island,92
1,Swartz Bay,Tsawwassen,2018,03,28,21,00,Coastal Celebration,88
1,Swartz Bay,Tsawwassen,2018,03,28,15,00,Spirit of Vancouver Island,98
3,Langdale,Horseshoe Bay,2018,03,12,06,20,Queen of Coquitlam,40
4,Swartz Bay,Fulford Harbour,2018,03,11,13,00,Skeena Queen,28
8,Horseshoe Bay,Bowen Island,2018,03,19,15,30,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,04,02,14,20,Queen of Capilano,20
4,Swartz Bay,Fulford Harbour,2018,03,03,07,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,03,21,15,30,Queen of Capilano,18
1,Swartz Bay,Tsawwassen,2018,03,06,15,00,Spirit of Vancouver Island,88
1,Swartz Bay,Tsawwassen,2018,03,22,21,00,Coastal Celebration,92
1,Tsawwassen,Swartz Bay,2018,03,24,07,00,Coastal Celebration,92
8,Horseshoe Bay,Bowen Island,2018,03,07,16,35,Queen of Capilano,19
30,Duke Point,Tsawwassen,2018,04,18,07,45,Queen of Alberni,119
1,Swartz Bay,Tsawwassen,2018,03,02,19,00,Spirit of Vancouver Island,96
1,Swartz Bay,Tsawwassen,2018,04,03,08,00,Coastal Renaissance,92
1,Swartz Bay,Tsawwassen,2018,04,04,11,00,Spirit of Vancouver Island,92
2,Departure Bay,Horseshoe Bay,2018,04,06,13,00,Queen of Oak Bay,104
1,Swartz Bay,Tsawwassen,2018,04,15,11,00,Spirit of Vancouver Island,96
4,Swartz Bay,Fulford Harbour,2018,04,09,17,00,Skeena Queen,30
1,Swartz Bay,Tsawwassen,2018,04,11,15,00,Spirit of Vancouver Island,110
4,Swartz Bay,Fulford Harbour,2018,03,25,15,00,Skeena Queen,32
3,Horseshoe Bay,Langdale,2018,04,10,19,50,Queen of Cowichan,44
1,Swartz Bay,Tsawwassen,2018,03,23,21,00,Coastal Celebration,88
30,Duke Point,Tsawwassen,2018,03,24,10,15,Coastal Inspiration,119
2,Horseshoe Bay,Departure Bay,2018,03,27,22,10,Queen of Cowichan,106
4,Swartz Bay,Fulford Harbour,2018,03,03,13,00,Skeena Queen,28
4,Swartz Bay,Fulford Harbour,2018,04,28,21,00,Skeena Queen,46
1,Swartz Bay,Tsawwassen,2018,04,17,11,30,Coastal Inspiration,92
8,Horseshoe Bay,Bowen Island,2018,04,24,09,05,Queen of Capilano,21
1,Swartz Bay,Tsawwassen,2018,03,03,15,00,Spirit of Vancouver Island,92
1,Swartz Bay,Tsawwassen,2018,04,25,15,00,Spirit of Vancouver Island,96
30,Tsawwassen,Duke Point,2018,03,01,20,15,Queen of Alberni,123
1,Swartz Bay,Tsawwassen,2018,04,09,21,00,Coastal Renaissance,88
2,Horseshoe Bay,Departure Bay,2018,04,06,08,25,Queen of Cowichan,107
8,Horseshoe Bay,Bowen Island,2018,04,13,11,25,Queen of Capilano,22
8,Horseshoe Bay,Bowen Island,2018,03,01,11,25,Queen of Capilano,17
3,Langdale,Horseshoe Bay,2018,03,26,10,50,Queen of Coquitlam,46
1,Swartz Bay,Tsawwassen,2018,03,16,16,00,Coastal Renaissance,94
30,Tsawwassen,Duke Point,2018,04,14,15,15,Queen of Alberni,123
4,Swartz Bay,Fulford Harbour,2018,04,08,17,00,Skeena Queen,28
2,Horseshoe Bay,Departure Bay,2018,03,16,06,15,Queen of Oak Bay,107
8,Horseshoe Bay,Bowen Island,2018,03,17,16,35,Queen of Capilano,17
30,Tsawwassen,Duke Point,2018,04,07,15,15,Queen of Alberni,123
1,Swartz Bay,Tsawwassen,2018,04,22,15,00,Spirit of Vancouver Island,92
8,Horseshoe Bay,Bowen Island,2018,04,15,09,05,Queen of Capilano,17
30,Tsawwassen,Duke Point,2018,04,16,15,15,Queen of Alberni,129
4,Swartz Bay,Fulford Harbour,2018,03,11,17,00,Skeena Queen,32
1,Swartz Bay,Tsawwassen,2018,03,11,20,00,Coastal Renaissance,92
30,Duke Point,Tsawwassen,2018,03,30,15,15,Coastal Inspiration,125
1,Swartz Bay,Tsawwassen,2018,04,27,14,00,Queen of New Westminster,110
3,Langdale,Horseshoe Bay,2018,04,19,06,20,Queen of Surrey,42
8,Horseshoe Bay,Bowen Island,2018,03,27,22,00,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,04,17,15,30,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,03,30,08,00,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,03,01,20,55,Queen of Cowichan,39
1,Swartz Bay,Tsawwassen,2018,04,23,11,00,Spirit of Vancouver Island,96
3,Langdale,Horseshoe Bay,2018,03,01,10,50,Queen of Coquitlam,42
3,Horseshoe Bay,Langdale,2018,03,18,22,55,Queen of Coquitlam,59
2,Departure Bay,Horseshoe Bay,2018,03,01,22,10,Queen of Oak Bay,107
2,Horseshoe Bay,Departure Bay,2018,03,15,10,40,Queen of Oak Bay,106
3,Horseshoe Bay,Langdale,2018,03,07,17,30,Queen of Cowichan,46
3,Langdale,Horseshoe Bay,2018,04,27,20,55,Queen of Cowichan,43
2,Departure Bay,Horseshoe Bay,2018,04,17,10,40,Queen of Cowichan,104
3,Horseshoe Bay,Langdale,2018,03,04,19,50,Queen of Cowichan,41
3,Langdale,Horseshoe Bay,2018,03,29,06,20,Queen of Surrey,42
3,Horseshoe Bay,Langdale,2018,04,24,22,55,Queen of Surrey,42
8,Horseshoe Bay,Bowen Island,2018,04,11,05,50,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,03,03,15,15,Queen of Coquitlam,43
30,Duke Point,Tsawwassen,2018,03,29,07,45,Queen of Alberni,113
4,Swartz Bay,Fulford Harbour,2018,04,15,17,00,Skeena Queen,30
2,Departure Bay,Horseshoe Bay,2018,04,28,20,45,Queen of Surrey,109
30,Tsawwassen,Duke Point,2018,03,19,17,45,Coastal Inspiration,113
30,Duke Point,Tsawwassen,2018,03,21,17,45,Queen of Alberni,120
30,Duke Point,Tsawwassen,2018,04,11,20,15,Queen of Coquitlam,125
2,Horseshoe Bay,Departure Bay,2018,04,30,22,10,Queen of Cowichan,106
2,Horseshoe Bay,Departure Bay,2018,04,12,22,10,Queen of Cowichan,106
1,Swartz Bay,Tsawwassen,2018,04,17,15,00,Spirit of Vancouver Island,92
30,Duke Point,Tsawwassen,2018,04,14,17,45,Queen of Alberni,117
4,Swartz Bay,Fulford Harbour,2018,04,06,21,00,Skeena Queen,34
8,Horseshoe Bay,Bowen Island,2018,04,16,20,00,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,04,19,11,00,Coastal Renaissance,88
3,Horseshoe Bay,Langdale,2018,04,29,17,30,Queen of Cowichan,44
2,Horseshoe Bay,Departure Bay,2018,03,17,20,05,Queen of Oak Bay,105
3,Horseshoe Bay,Langdale,2018,04,18,22,55,Queen of Surrey,42
1,Swartz Bay,Tsawwassen,2018,04,18,11,30,Coastal Inspiration,92
3,Langdale,Horseshoe Bay,2018,04,18,08,40,Queen of Surrey,38
8,Horseshoe Bay,Bowen Island,2018,04,12,16,35,Queen of Capilano,25
1,Tsawwassen,Swartz Bay,2018,03,15,19,00,Coastal Celebration,92
1,Tsawwassen,Swartz Bay,2018,03,12,14,00,Coastal Renaissance,86
2,Departure Bay,Horseshoe Bay,2018,03,07,08,25,Queen of Oak Bay,105
1,Swartz Bay,Tsawwassen,2018,03,25,19,00,Spirit of Vancouver Island,90
1,Tsawwassen,Swartz Bay,2018,04,02,21,00,Spirit of Vancouver Island,90
1,Swartz Bay,Tsawwassen,2018,03,23,14,00,Queen of New Westminster,93
3,Langdale,Horseshoe Bay,2018,04,18,06,20,Queen of Surrey,42
2,Departure Bay,Horseshoe Bay,2018,03,30,13,00,Queen of Oak Bay,106
8,Horseshoe Bay,Bowen Island,2018,03,12,21,00,Queen of Capilano,21
1,Swartz Bay,Tsawwassen,2018,03,24,12,00,Coastal Renaissance,96
8,Horseshoe Bay,Bowen Island,2018,03,21,06,50,Queen of Capilano,30
1,Tsawwassen,Swartz Bay,2018,03,26,17,00,Spirit of Vancouver Island,94
8,Horseshoe Bay,Bowen Island,2018,04,19,14,20,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,04,06,12,35,Queen of Capilano,17
30,Duke Point,Tsawwassen,2018,03,26,12,45,Queen of Alberni,123
4,Swartz Bay,Fulford Harbour,2018,03,03,15,00,Skeena Queen,32
30,Tsawwassen,Duke Point,2018,03,03,17,45,Coastal Inspiration,121
4,Swartz Bay,Fulford Harbour,2018,03,02,07,00,Skeena Queen,30
30,Duke Point,Tsawwassen,2018,03,17,05,15,Coastal Inspiration,125
3,Langdale,Horseshoe Bay,2018,04,21,17,25,Queen of Surrey,41
4,Swartz Bay,Fulford Harbour,2018,03,20,17,00,Skeena Queen,30
1,Tsawwassen,Swartz Bay,2018,04,10,11,00,Coastal Renaissance,92
2,Departure Bay,Horseshoe Bay,2018,04,14,15,20,Queen of Cowichan,100
4,Swartz Bay,Fulford Harbour,2018,03,18,13,00,Skeena Queen,30
2,Horseshoe Bay,Departure Bay,2018,04,07,20,05,Queen of Oak Bay,105
3,Langdale,Horseshoe Bay,2018,04,09,15,15,Queen of Surrey,41
8,Horseshoe Bay,Bowen Island,2018,04,08,15,30,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,04,01,13,00,Spirit of Vancouver Island,94
4,Swartz Bay,Fulford Harbour,2018,03,02,21,00,Skeena Queen,28
4,Swartz Bay,Fulford Harbour,2018,03,18,09,00,Skeena Queen,30
3,Langdale,Horseshoe Bay,2018,04,01,08,40,Queen of Surrey,42
30,Duke Point,Tsawwassen,2018,03,18,15,15,Coastal Inspiration,123
4,Swartz Bay,Fulford Harbour,2018,04,06,15,00,Skeena Queen,32
1,Swartz Bay,Tsawwassen,2018,04,07,13,00,Coastal Renaissance,90
30,Tsawwassen,Duke Point,2018,03,06,17,45,Coastal Inspiration,127
2,Horseshoe Bay,Departure Bay,2018,03,22,13,00,Queen of Cowichan,106
8,Horseshoe Bay,Bowen Island,2018,04,08,16,35,Queen of Capilano,17
30,Tsawwassen,Duke Point,2018,04,29,15,15,Queen of Alberni,121
3,Langdale,Horseshoe Bay,2018,04,23,20,55,Queen of Cowichan,41
30,Tsawwassen,Duke Point,2018,04,12,20,15,Queen of Alberni,120
8,Horseshoe Bay,Bowen Island,2018,03,15,15,30,Queen of Capilano,22
8,Horseshoe Bay,Bowen Island,2018,03,29,11,25,Queen of Capilano,21
8,Horseshoe Bay,Bowen Island,2018,03,04,12,35,Queen of Capilano,19
1,Tsawwassen,Swartz Bay,2018,03,15,18,00,Coastal Renaissance,82
1,Swartz Bay,Tsawwassen,2018,04,01,17,00,Coastal Celebration,98
2,Departure Bay,Horseshoe Bay,2018,04,20,08,25,Queen of Oak Bay,105
1,Tsawwassen,Swartz Bay,2018,04,03,07,00,Coastal Celebration,92
8,Horseshoe Bay,Bowen Island,2018,03,12,12,35,Queen of Capilano,16
1,Swartz Bay,Tsawwassen,2018,04,09,07,00,Spirit of Vancouver Island,86
3,Langdale,Horseshoe Bay,2018,04,29,20,55,Queen of Cowichan,45
30,Duke Point,Tsawwassen,2018,03,28,07,45,Queen of Alberni,119
3,Langdale,Horseshoe Bay,2018,03,20,17,25,Queen of Coquitlam,41
2,Horseshoe Bay,Departure Bay,2018,03,17,22,10,Queen of Cowichan,109
8,Horseshoe Bay,Bowen Island,2018,03,12,10,15,Queen of Capilano,17
3,Langdale,Horseshoe Bay,2018,04,15,18,40,Queen of Cowichan,42
30,Tsawwassen,Duke Point,2018,03,01,07,45,Coastal Inspiration,123
4,Swartz Bay,Fulford Harbour,2018,03,10,13,00,Skeena Queen,28
2,Departure Bay,Horseshoe Bay,2018,03,18,15,20,Queen of Cowichan,104
8,Horseshoe Bay,Bowen Island,2018,04,02,12,35,Queen of Capilano,19
1,Tsawwassen,Swartz Bay,2018,03,07,17,00,Spirit of Vancouver Island,96
3,Horseshoe Bay,Langdale,2018,04,27,17,30,Queen of Cowichan,54
1,Swartz Bay,Tsawwassen,2018,03,16,11,00,Spirit of Vancouver Island,90
4,Swartz Bay,Fulford Harbour,2018,04,02,19,00,Skeena Queen,32
1,Tsawwassen,Swartz Bay,2018,04,13,16,00,Queen of New Westminster,96
8,Horseshoe Bay,Bowen Island,2018,04,19,08,00,Queen of Capilano,24
4,Swartz Bay,Fulford Harbour,2018,04,25,17,00,Skeena Queen,42
2,Horseshoe Bay,Departure Bay,2018,03,28,13,00,Queen of Cowichan,102
8,Horseshoe Bay,Bowen Island,2018,04,28,10,15,Queen of Capilano,31
3,Horseshoe Bay,Langdale,2018,04,26,07,30,Queen of Surrey,38
4,Swartz Bay,Fulford Harbour,2018,04,18,15,00,Skeena Queen,40
8,Horseshoe Bay,Bowen Island,2018,04,21,15,30,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2018,03,11,16,20,Queen of Coquitlam,45
1,Tsawwassen,Swartz Bay,2018,04,28,07,00,Coastal Renaissance,90
8,Horseshoe Bay,Bowen Island,2018,03,21,12,35,Queen of Capilano,17
2,Horseshoe Bay,Departure Bay,2018,03,24,18,35,Queen of Coquitlam,105
8,Horseshoe Bay,Bowen Island,2018,03,06,05,50,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2018,03,15,19,50,Queen of Cowichan,42
8,Horseshoe Bay,Bowen Island,2018,04,19,06,50,Queen of Capilano,20
1,Swartz Bay,Tsawwassen,2018,04,29,22,00,Queen of New Westminster,82
4,Swartz Bay,Fulford Harbour,2018,04,28,17,00,Skeena Queen,34
1,Swartz Bay,Tsawwassen,2018,03,24,17,00,Coastal Celebration,92
2,Horseshoe Bay,Departure Bay,2018,04,18,08,25,Queen of Cowichan,101
2,Horseshoe Bay,Departure Bay,2018,03,28,20,05,Queen of Oak Bay,107
1,Tsawwassen,Swartz Bay,2018,04,30,11,00,Coastal Renaissance,88
30,Duke Point,Tsawwassen,2018,04,02,05,15,Coastal Inspiration,125
1,Swartz Bay,Tsawwassen,2018,03,29,12,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,04,12,08,00,Queen of Capilano,22
30,Tsawwassen,Duke Point,2018,03,09,20,15,Queen of Alberni,125
1,Swartz Bay,Tsawwassen,2018,03,18,09,00,Coastal Celebration,102
2,Horseshoe Bay,Departure Bay,2018,03,23,10,40,Queen of Oak Bay,106
